UNITID_P	INSTNM	BRANCH	ADDRESS	CITY	STATE	ZIP	LATITUDE	LONGITUDE
440776001	Interactive Learning Systems-Pasadena	Interactive College of Technology	213 W. Southmore  Suite 101	PASADENA	TX	77502	29.680079	-95.19966
454333001	Regency Beauty Institute-Pasadena	Regency Beauty Institute	5968 Fairmont Pkwy Ste A	Pasadena	TX	77505	29.650492	-95.14632
227979001	San Jacinto Community College	Central Campus	8060 SPENCER HWY	PASADENA	TX	77505	29.650492	-95.14632
228866001	Texas Chiropractic College Foundation Inc	Main Campus	5912 SPENCER HWY	PASADENA	TX	77505	29.650492	-95.14632
222567001	Alvin Community College	Alvin Community College	3110 MUSTANG RD	ALVIN	TX	775114898	29.41148	-95.24475
226204001	Lee College	Main Campus	909 Decker Drive	BAYTOWN	TX	77520	29.74877	-94.94389
439127001	Texas School of Business-Friendswood	Main Campus	3208 FM 528	Friendswood	TX	77546	29.516873	-95.19472
224961001	Galveston College	Galveston College	4015 AVE Q	GALVESTON	TX	775507496	29.298448	-94.79316
228723003	Texas A & M University-College Station	Mitchell Campus	200 SEAWOLF PARKWAY	GALVESTON	TX	775531675	29.328547	-94.79422
228653001	The University of Texas Medical Branch	Main Campus	301 UNIVERSITY BLVD	GALVESTON	TX	775550129	29.330501	-94.800238
223506001	Brazosport College	Brazosport College	500 COLLEGE DR	LAKE JACKSON	TX	775663199	29.036879	-95.44103
247010001	Headmasters School of Hair Design	Main Campus	602 MAIN ST	LEWISTON	ID	83501	46.388753	-116.98484
142328001	Lewis-Clark State College	Main Campus	500 8th Avenue	Lewiston	ID	835012698	46.388753	-116.98484
142115006	Boise State University	Boise State University - Lewis-Clark State College Extension	500 8th Avenue	Louiston	ID	83501	46.388753	-116.98484
142294001	The College of Idaho	The College of Idaho	2112 CLEVELAND BLVD	Caldwell	ID	836054432	43.658834	-116.67755
455114006	College of Western Idaho	CWI Eagle River	485 E. Riverside Drive	Eagle	ID	83616	43.705551	-116.36346
440466001	University of Phoenix-Idaho Campus	Idaho Main Campus	1422 S. Tech Lane	Meridian	ID	83642	43.609434	-116.39642
467793001	Broadview University-Boise	Broadview University - Boise	2750 East Gala Court	Meridian	ID	836420000	43.609434	-116.39642
142276003	Idaho State University	ISU -- Meridian	1311 E. Central Drive	Meridian	ID	83642	43.609434	-116.39642
142115007	Boise State University	Boise State University - The Merridian Center	2950 Magic View Drive	Merridian	ID	83642	43.609434	-116.39642
178721030	Park University	Mountain Home AFB	665 Falcon Street	Mountain Home AFB	ID	836485115	43.06997	-115.85201
426314085	Embry-Riddle Aeronautical University-Worldwide	Mountain Home	665 Falcon Street, Suite 220	Mountain Home AFB	ID	836485115	43.06997	-115.85201
142115003	Boise State University	Boise State University - Mountain Home Air Force Base	665 Falcon St.	Mountain Home Air Force Base	ID	83648	43.06997	-115.85201
460525001	Milan Institute-Nampa	Milan Institute	1009 W Hemmingway #B	Nampa	ID	83651	43.583454	-116.58697
247047001	Razzle Dazzle College of Hair Design Inc	Main Campus	120 HOLLY ST	NAMPA	ID	836865104	43.529812	-116.57761
142461001	Northwest Nazarene University	Main Campus	623 S. University Boulevard	Nampa	ID	836865897	43.529812	-116.57761
476762001	Velvet Touch Academy of Cosmetology	Main Campus	5820 East Franklin Road	Nampa	ID	836875020	43.590212	-116.53781
455114003	College of Western Idaho	Canyon County Center	2407 Caldwell Blvd	Nampa	ID	83687	43.590212	-116.53781
455114002	College of Western Idaho	Professional Truck Driving	5252 Treasure Valley Way	Nampa	ID	83687	43.590212	-116.53781
455114001	College of Western Idaho	Nampa Campus	5500 East Opportunity Drive	Nampa	ID	83687	43.590212	-116.53781
142285003	University of Idaho	Boise Resident Instructional Center	322 East Front Street	Boise	ID	83702	43.627734	-116.20756
142054001	Carrington College-Boise	Carrington College-Boise	1122 NORTH LIBERTY STREET	BOISE	ID	83704	43.63123	-116.28716
476850001	Boise Barber College	Main Campus	3027 North Cole Road	Boise	ID	837045919	43.63123	-116.28716
461652001	Aveda Institute-Boise	Main Campus	3419 North Cole Road	Boise	ID	837044406	43.63123	-116.28716
455114007	College of Western Idaho	C W I Oak Park	2323 South Vista Ave	Boise	ID	83705	43.583139	-116.2252
426314151	Embry-Riddle Aeronautical University-Worldwide	Gowen	1450 West Cessna Street, Building 218	Boise	ID	83705	43.583139	-116.2252
142115002	Boise State University	Boise State University - Gowen Field	Gowen Field Air National Guard Base 3655 W. Harvard St. #521	Boise	ID	83705	43.583139	-116.2252
455114008	College of Western Idaho	C W I  at Boise State University	1464 University Drive	Boise	ID	83706	43.593523	-116.19903
443942001	Toni & Guy Hairdressing Academy-Boise	Toni and Guy Hairdressing Academy	7709 W. Overland Road-Suite 100	Boise	ID	83709	43.572671	-116.29527
260929001	Paul Mitchell the School-Boise	Paul Mitchell the School Boise	1270 S VINNELL WAY	BOISE	ID	83709	43.572671	-116.29527
455114004	College of Western Idaho	Ada County Center	1360 South Eagle Flight Way	Boise	ID	83709	43.572671	-116.29527
460899001	Stevens-Henager College-Boise	Branch Campus	1444 Entertainment Avenue	Boise	ID	837096733	43.572671	-116.29527
455114005	College of Western Idaho	CWI Horticulture	2444 Old Penitentiary Road	Boise	ID	83712	43.595763	-116.16367
142337001	ITT Technical Institute-Boise	Main Campus	12302 WEST EXPLORER DR	BOISE	ID	83713	43.638314	-116.33059
455859001	Oliver Finley Academy of Cosmetology	Main Campus	6843 N Strawberry Glen Rd #140	Garden City	ID	83714	43.641774	-116.26507
142090001	Boise Bible College	Main Campus	8695 W MARIGOLD ST	BOISE	ID	837141220	43.641774	-116.26507
142115001	Boise State University	Main Campus	1910 UNIVERSITY DR	BOISE	ID	837251291	43.459855	-116.243984
244491001	Toni & Guy Hairdressing Academy-Coeur D Alene	Toni and Guy HHairdressing Academy	317 Coeur D'Alene Avenue	COEUR D ALENE	ID	83814	47.66655	-116.7757
142443001	North Idaho College	Main Campus	1000 W GARDEN AVENUE	COEUR D'ALENE	ID	838142199	47.66655	-116.7757
142285004	University of Idaho	North Idaho Resident Instructional Center	1000 West Hubbard Avenue	Couer d'Alene	ID	83814	47.66655	-116.7757
142115005	Boise State University	Boise State University - Lewis-Clark State College at NIC Extension	1031 North Academic Way	Coeur d'Alene	ID	83814	47.66655	-116.7757
155423001	Washburn Institute of Technology	Washburn Institute of Technology	5724 HUNTOON	TOPEKA	KS	66604	39.04045	-95.71698
450881001	Regency Beauty Institute-Topeka	Regency Beauty Institute	1930 SW Wanamaker Road, Ste A	Topeka	KS	66604	39.04045	-95.71698
154794001	Bryan University	Topeka Campus	1527 SW FAIRLAWN RD	TOPEKA	KS	666042411	39.04045	-95.71698
154688003	Baker University	School of Nursing	1500 SW 10th Street	Topeka	KS	66604	39.04045	-95.71698
156134002	Wichita Technical Institute	WTI Topeka Campus	3712 SW. Burlingame	Topeka	KS	666091217	38.988508	-95.66869
155353002	Old Town Barber College-Wichita	Midwest Barber College	901 SW 37th St	Topeks	KS	66611	39.0161	-95.6979
439589001	Marinello Schools of Beauty-Topeka	Marinello School of Beauty - Topeka (Main Campus)	109 SW 29th Street	TOPEKA	KS	66611	39.0161	-95.6979
155089002	Friends University	Friends University-Topeka	2820 S. W.  Missionwoods Dr.	Topeka	KS	66614	39.015374	-95.76057
154688006	Baker University	School of Professional and Graduate Studies - Topeka	2641 S. W. Wanamaker Road, Ste. 102	Topeka	KS	66614	39.015374	-95.76057
156082001	Washburn University	WASHBURN UNIVERSITY	1700 SW COLLEGE AVENUE	TOPEKA	KS	666211110	39.042939	-95.769657
155098001	Fort Scott Community College	Fort Scott Community College Fort Scott Campus	2108 S HORTON	FT SCOTT	KS	66701	37.823295	-94.73389
155566001	Neosho County Community College	Main Campus	800 W 14TH ST	CHANUTE	KS	66720	37.666078	-95.45681
154642001	Allen County Community College	Main Campus	1801 N COTTONWOOD	IOLA	KS	66749	37.926666	-95.39695
155681001	Pittsburg State University	Pittsburg State University	1701 S BROADWAY	PITTSBURG	KS	66762	37.408511	-94.70414
155052001	Flint Hills Technical College	Main Campus	3301 W 18TH Avenue	EMPORIA	KS	66801	38.410549	-96.19736
155025001	Emporia State University	Emporia State University	1 Kellog Circle	EMPORIA	KS	668015087	38.410549	-96.19736
420538001	Arkansas State University-Mountain Home	Arkansas State University-Mountain Home	1600 South College Street	Mountain Home	AR	72653	36.329026	-92.35781
107220004	Career Academy of Hair Design	Fayetteville Campus	4310 W Martin Luther King Blvd	Fayetteville	AR	727017731	36.040467	-94.13376
106397001	University of Arkansas	Main Campus	ADMINISTRATION BLDG 422	FAYETTEVILLE	AR	727011201	36.040467	-94.13376
467562001	Regency Beauty Institute-Fayetteville	Regency Beauty Institute	4107 Steele Boulevard	Fayetteville	AR	727030000	36.107078	-94.11592
107789001	Paul Mitchell the School-Arkansas	Main Campus	4156 N Steele Blvd	FAYETTEVILLE	AR	72703	36.107078	-94.11592
450119001	Blue Cliff College-Fayetteville	Blue Cliff College	3448 N College Ave	Fayetteville	AR	72703	36.107078	-94.11592
179894014	Webster University	Fayetteville Metropolitan Campus	Millsap Plaza 688 Millsap Road. Ste 200	Fayetteville	AR	72703	36.107078	-94.11592
367459001	NorthWest Arkansas Community College	Main Campus	ONE COLLEGE DR	BENTONVILLE	AR	727125091	36.362525	-94.23308
367459004	NorthWest Arkansas Community College	Farmington Center	275 Rheas Road	Farmington	AR	72730	36.03667	-94.25261
107220002	Career Academy of Hair Design	Rogers Campus	346 E Robinson Ave	Springdale	AR	727567128	36.342235	-94.07141
454458001	Bryan University	Rogers Campus	3704 W. Walnut St.	Rogers	AR	72756	36.342235	-94.07141
367459003	NorthWest Arkansas Community College	Adult Education Center	1200 W Walnut	Rogers	AR	72756	36.342235	-94.07141
107141003	John Brown University	Rogers Center	2807 Ajax Avenue, Suite 200	Rogers	AR	72758	36.306616	-94.14622
107044003	Harding University	Northwest Arkansas Professional Center	901 South 52nd Street	Rogers	AR	72758	36.306616	-94.14622
107220003	Career Academy of Hair Design	Siloam Springs	821 S Mount Olive	Siloam Springs	AR	72761	36.179905	-94.50208
107141001	John Brown University	Main Campus	2000 W UNIVERSITY ST	SILOAM SPRINGS	AR	727612121	36.179905	-94.50208
367459002	NorthWest Arkansas Community College	Washington County Center	693 White Road	Springdale	AR	72762	36.186059	-94.1937
446233001	Ecclesia College	Main Campus	9653 Nations Dr.	Springdale	AR	72762	36.186059	-94.1937
107488001	Northwest Technical Institute	Main Campus	709 S OLD MISSOURI RD	SPRINGDALE	AR	72764	36.182407	-94.1082
107220001	Career Academy of Hair Design	Career Academy of Hair Design	346 E Robinson Ave	Springdale	AR	727647128	36.182407	-94.1082
107363002	Margaret's Hair Academy Inc	Branch Campus	1509 East Main Street Suite 2	Russellville	AR	72801	35.278429	-93.13682
106324001	Arkansas Beauty College	Main Campus	109 N Commerce St	Russellville	AR	72801	35.278429	-93.13682
106467001	Arkansas Tech University	Main Campus	1509 N. Boulder Ave., Room 210	RUSSELLVILLE	AR	728012222	35.278429	-93.13682
107558001	University of the Ozarks	Main Campus	415 N COLLEGE AVE	CLARKSVILLE	AR	72830	35.490105	-93.4851
106360001	Arthur's Beauty College Inc-Fort Smith	Arthurs Beauty College-Fort Smith	2000 NORTH B ST	FT SMITH	AR	729013342	35.373791	-94.41371
107293001	Academy of Salon and Spa	Mellie's Inc. - Academy of Salon & Spa	311 S 16TH ST	FT SMITH	AR	72901	35.373791	-94.41371
179894063	Webster University	Fort Smith	801 Carnall Avenue	Fort Smith	AR	72901	35.373791	-94.41371
107141002	John Brown University	Fort Smith Center	1401 S. Waldron Road, Suite 201	Fort Smith	AR	72903	35.357041	-94.36914
108092001	University of Arkansas-Fort Smith	Main Campus	5210 Grand Ave	Fort Smith	AR	729133649	35.191046	-94.23816
420194001	Amerian National College	ROYAL BEAUTY CAREERS	1611 Spencer Highway Suite E	South Houston	TX	77587	29.66223	-95.23106
226408001	College of the Mainland	Main Campus	1200 AMBURN RD	TEXAS CITY	TX	775912499	29.389583	-94.99167
451857001	Remington College-Houston Southeast Campus	Remington College (Houston Southeast Campus)	20985 Interstate 45 South	Webster	TX	77598	29.539581	-95.13467
427663001	ITT Technical Institute-Webster	Main Campus	1001 Magnolia Avenue	Webster	TX	77598	29.539581	-95.13467
415729001	Faris Technical Institute Inc	Main Campus	1119 KENT AVE	NEDERLAND	TX	776273829	29.974013	-93.99986
226107001	Lamar State College-Orange	Main Campus	410 FRONT ST	ORANGE	TX	776305899	30.089757	-93.77408
226116001	Lamar State College-Port Arthur	Main Campus	1500 PROCTER ST	PORT ARTHUR	TX	77640	29.879796	-93.95575
449807001	Southeast Texas Career Institute	Southeast Texas Career Institute	375 Hwy 327 E	Silsbee	TX	77656	30.390569	-94.18056
434283001	Academy of Hair Design-Beaumont	Main Campus	3141 College Street, Suite A-10	Beaumont	TX	777014650	30.074112	-94.10358
365204006	Vista College	Beaumont	3871 Stagg Drive Ste. 194	Beaumont	TX	77701	30.074112	-94.10358
441760001	Lamar Institute of Technology	Main Campus	855 E LAVACA	BEAUMONT	TX	77705	30.009609	-94.11401
440323001	Kaplan College-Beaumont	Main Campus	6115 Eastex Freeway	Beaumont	TX	77706	30.092679	-94.16377
226091001	Lamar University	LAMAR UNIVERSITY	4400 MLK	BEAUMONT	TX	77710	29.847569	-94.129733
223852001	Charles and Sues School of Hair Design	Charles and Sue's School of Hair Design (223852)	1711 BRIARCREST DR	BRYAN	TX	77802	30.655348	-96.34056
451547001	Manuel and Theresa's School of Hair Design-Bryan	Manuel and Theresa's School of Hair Design	220 N Main St	Bryan	TX	77803	30.678097	-96.37639
223427003	Blinn College	Bryan	2423 Blinn Blvd.	Bryan	TX	77805	30.65212	-96.341012
223214014	Texas A & M University Health Science Center	Texas A&M Science Center- Bryan Campus	8441 State Highway 47	Bryan	TX	77807	30.68416	-96.46101
223214001	Texas A & M University Health Science Center	Texas A & M Health Science Center - College Station	8441 SH 47  Suite 3100	Bryan	TX	77807	30.68416	-96.46101
223427001	Blinn College	Main Campus	902 COLLEGE AVE	BRENHAM	TX	778334098	30.183651	-96.40258
228723001	Texas A & M University-College Station	Texas A&M University	Main Campus	COLLEGE STATION	TX	77843	30.65212	-96.341012
229522001	Victoria Beauty College Inc	Main Campus	1508 N Laurent St	Victoria	TX	779016233	28.806417	-96.99356
229151001	Texas Vocational Schools Inc	Main Campus	1921 E RED RIVER	VICTORIA	TX	779015625	28.806417	-96.99356
229540006	Victoria College	Adult Education Center	802 E. Crestwood Dr.	Victoria	TX	77901	28.806417	-96.99356
229540001	Victoria College	The Victoria College	2200 E RED RIVER	VICTORIA	TX	77901	28.806417	-96.99356
225502001	University of Houston-Victoria	University of Houston-Victoria	3007 N. Ben Wilson	Victoria	TX	779015731	28.806417	-96.99356
470296001	Manuel and Theresa's School of Hair Design-Victoria	Manuel and Theresa's School of Hair Design	1405 East North	Victoria	TX	779027076	28.925513	-97.100624
229540002	Victoria College	Cuero Vocational Nursing Program Campus	2550 N.Esplanade	Cuero	TX	77954	29.09649	-97.28798
229540003	Victoria College	Hallettsville Vocational Nursing Program Campus	1410 N.Texana	Hallettsville	TX	77964	29.369619	-96.86644
229540005	Victoria College	The Victoria College Calhoun County Center	900 N.Virginia	Port Lavaca	TX	77979	28.604717	-96.63023
142416001	Mr Leon's School of Hair Design-Moscow	MOSCOW MAIN CAMPUS	618 S MAIN ST	MOSCOW	ID	83843	46.727636	-116.98067
436100001	Mr Leon's School of Hair Design-Lewiston	Main Campus	618 South Main St.	Moscow	ID	83843	46.727636	-116.98067
142285001	University of Idaho	Main Campus	875 Perimeter Dr MS 3151	MOSCOW	ID	838443151	46.836284	-116.684553
461272001	Mandalyn Academy	Mandalyn Academy	648 East State Road, Unit B & L	American Fork	UT	840032161	40.394235	-111.79449
446507001	Renaissance College-Massage Program	Main Campus	566 WEST 1350 SOUTH	BOUNTIFUL	UT	84010	40.876312	-111.87249
380465004	University of Phoenix-Utah Campus	North Davis Learning Center	1366 Legend Hills Drive	Clearfield Drive	UT	84015	41.126476	-112.04427
426314145	Embry-Riddle Aeronautical University-Worldwide	Clearfield Town Square	129 S. State Street, Suite 140	Clearfield	UT	84016	40.892995	-111.888121
426314147	Embry-Riddle Aeronautical University-Worldwide	Coast Guard Air Station (Clearwater)	15100 Rescue Way	Clearwater	FL	84016	40.892995	-111.888121
450049001	The Art Institute of Salt Lake City	The Art Institute of Salt Lake City	121 W Election Rd - Ste 100	Draper	UT	84020	40.514843	-111.87294
452090001	Argosy University-Salt Lake City	Argosy University - Salt Lake City	121 Election Rd Ste 300	Draper	UT	84020	40.514843	-111.87294
447263001	AmeriTech College-Draper	AmeriTech College - Non-Main Campus	12257 South Business Park Drive Ste 108	Draper	UT	840206545	40.514843	-111.87294
481456001	Bonnie Joseph Academy of Cosmetology and Barbering	Main Campus	164 South Main Street	Heber City	UT	840322044	40.511413	-111.33259
230162001	Davis Applied Technology College	Main Campus	550 E 300 S	KAYSVILLE	UT	840372699	41.032893	-111.93004
113397006	Marinello Schools of Beauty-Hemet	Marinello Schools of Beauty-Layton	575 N. Main	Layton	UT	84041	41.07221	-111.97625
474924001	Avalon School of Cosmetology-Layton	Main Campus	1992 W Antelope Dr	Layton	UT	84041	41.07221	-111.97625
447421001	Eagle Gate College-Layton	Layton Campus	915 N 400 W	Layton	UT	84041	41.07221	-111.97625
450429001	Broadview University-Layton	Broadview University - Layton	869 West Hill Field Road	Layton	UT	84041	41.07221	-111.97625
436270001	Utah College of Massage Therapy-Utah Valley	Main Campus	135 S STATE STE 12	LINDON	UT	84042	40.338552	-111.7162
